version,1.3.0
info,team,Mumbai Indians
info,team,Chennai Super Kings
info,gender,male
info,season,2020/21
info,date,2020/09/19
info,competition,Indian Premier League
info,match_number,1
info,venue,Sheikh Zayed Stadium
info,city,Abu Dhabi
info,toss_winner,Chennai Super Kings
info,toss_decision,field
info,player_of_match,AT Rayudu
info,umpire,CB Gaffaney
info,umpire,VK Sharma
info,reserve_umpire,UV Gandhe
info,tv_umpire,S Ravi
info,match_referee,M Nayyar
info,winner,Chennai Super Kings
info,winner_wickets,5
ball,2,5.6,Chennai Super Kings,AT Rayudu,F du Plessis,JJ Bumrah,4,1,"",""
ball,2,5.7,Chennai Super Kings,AT Rayudu,F du Plessis,JJ Bumrah,6,0,"",""
ball,2,6.1,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,6.2,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,6.3,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,6.4,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,0,0,"",""
ball,2,6.5,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,2,0,"",""
ball,2,6.6,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,7.1,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,1,0,"",""
ball,2,7.2,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,1,0,"",""
ball,2,7.3,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,1,0,"",""
ball,2,7.4,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,0,0,"",""
ball,2,7.5,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,4,0,"",""
ball,2,7.6,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,1,0,"",""
ball,2,8.1,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,8.2,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,8.3,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,0,1,"",""
ball,2,8.4,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,8.5,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,8.6,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,8.7,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,9.1,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,1,0,"",""
ball,2,9.2,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,1,0,"",""
ball,2,9.3,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,4,0,"",""
ball,2,9.4,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,4,0,"",""
ball,2,9.5,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,1,0,"",""
ball,2,9.6,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,1,0,"",""
ball,2,10.1,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,10.2,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,6,0,"",""
ball,2,10.3,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,10.4,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,10.5,Chennai Super Kings,AT Rayudu,F du Plessis,KH Pandya,1,0,"",""
ball,2,10.6,Chennai Super Kings,F du Plessis,AT Rayudu,KH Pandya,1,0,"",""
ball,2,11.1,Chennai Super Kings,F du Plessis,AT Rayudu,JJ Bumrah,1,0,"",""
ball,2,11.2,Chennai Super Kings,AT Rayudu,F du Plessis,JJ Bumrah,1,0,"",""
ball,2,11.3,Chennai Super Kings,F du Plessis,AT Rayudu,JJ Bumrah,1,0,"",""
ball,2,11.4,Chennai Super Kings,AT Rayudu,F du Plessis,JJ Bumrah,0,0,"",""
ball,2,11.5,Chennai Super Kings,AT Rayudu,F du Plessis,JJ Bumrah,4,0,"",""
ball,2,11.6,Chennai Super Kings,AT Rayudu,F du Plessis,JJ Bumrah,0,0,"",""
ball,2,12.1,Chennai Super Kings,F du Plessis,AT Rayudu,RD Chahar,1,0,"",""
ball,2,12.2,Chennai Super Kings,AT Rayudu,F du Plessis,RD Chahar,6,0,"",""
